filename,mol_index,smiles,inchi,inchikey
GLU_Rosamultin_CID_21122581.sdf,0,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,"InChI=1S/C36H58O10/c1-18-10-13-36(30(43)46-29-26(41)25(40)24(39)21(17-37)45-29)15-14-33(5)19(27(36)35(18,7)44)8-9-23-32(4)16-20(38)28(42)31(2,3)22(32)11-12-34(23,33)6/h8,18,20-29,37-42,44H,9-17H2,1-7H3/t18-,20-,21-,22+,23-,24-,25+,26-,27-,28+,29+,32+,33-,34-,35-,36+/m1/s1",MLKQAGPAYHTNQQ-BRDPIYJESA-N
GLU_salidroside_CID_159278.sdf,0,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C14H20O7/c15-7-10-11(17)12(18)13(19)14(21-10)20-6-5-8-1-3-9(16)4-2-8/h1-4,10-19H,5-7H2/t10-,11-,12+,13-,14-/m1/s1",ILRCGYURZSFMEG-RKQHYHRCSA-N
GLU_SargentodosideA_CID_145709178.sdf,0,COc1cc([C@@H]2c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3C[C@H](CO)[C@@H]2CO)ccc1O,"InChI=1S/C26H34O11/c1-34-18-6-12(3-4-17(18)30)22-15-8-20(36-26-25(33)24(32)23(31)21(11-29)37-26)19(35-2)7-13(15)5-14(9-27)16(22)10-28/h3-4,6-8,14,16,21-33H,5,9-11H2,1-2H3/t14-,16+,21-,22-,23-,24+,25-,26-/m1/s1",DPNOLYSPSWWYGO-IRAIAKCDSA-N
GLU_SargentodosideB_CID_145709258.sdf,0,COc1ccc([C@H]2c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@@H](CO)[C@@H]2CO)cc1OC,"InChI=1S/C26H34O11/c1-34-18-4-3-12(7-20(18)35-2)22-15-8-19(17(30)6-13(15)5-14(9-27)16(22)10-28)36-26-25(33)24(32)23(31)21(11-29)37-26/h3-4,6-8,14,16,21-33H,5,9-11H2,1-2H3/t14-,16-,21+,22-,23+,24-,25+,26+/m0/s1",DECMJXFDJXTUNS-QBCFYRCNSA-N
GLU_SargentodosideC_CID_145709455.sdf,0,COc1ccc([C@@H]2c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H](CO)[C@H]2CO)cc1OC,"InChI=1S/C26H34O11/c1-34-18-4-3-12(7-20(18)35-2)22-15-8-19(17(30)6-13(15)5-14(9-27)16(22)10-28)36-26-25(33)24(32)23(31)21(11-29)37-26/h3-4,6-8,14,16,21-33H,5,9-11H2,1-2H3/t14-,16-,21-,22-,23-,24+,25-,26-/m1/s1",DECMJXFDJXTUNS-PBJGOBETSA-N
GLU_SargentodosideD_CID_145709165.sdf,0,COc1ccc(C[C@@H](CO)[C@H](CO)Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)cc1OC,"InChI=1S/C26H36O11/c1-34-20-6-4-15(10-21(20)35-2)8-17(12-28)16(11-27)7-14-3-5-19(18(30)9-14)36-26-25(33)24(32)23(31)22(13-29)37-26/h3-6,9-10,16-17,22-33H,7-8,11-13H2,1-2H3/t16-,17-,22+,23+,24-,25+,26+/m0/s1",BWKHAAABHVSSIT-DNABOVRESA-N
OTH_4-Hydroxyphenethyl_alcohol_CID_10393.sdf,0,OCCc1ccc(O)cc1,"InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2",YCCILVSKPBXVIP-UHFFFAOYSA-N
OTH_Geranial_CID_638011.sdf,0,CC(C)=CCC/C(C)=C/C=O,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+",WTEVQBCEXWBHNA-JXMROGBWSA-N
OTH_Protocatechuic_acid_CID_72.sdf,0,O=C(O)c1ccc(O)c(O)c1,"InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)",YQUVCSBJEUQKSH-UHFFFAOYSA-N
PHE_(-)-Epicatechin_gallate_CID_107905.sdf,0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,"InChI=1S/C22H18O10/c23-11-6-14(25)12-8-19(32-22(30)10-4-16(27)20(29)17(28)5-10)21(31-18(12)7-11)9-1-2-13(24)15(26)3-9/h1-7,19,21,23-29H,8H2/t19-,21-/m1/s1",LSHVYAFMTMFKBA-TZIWHRDSSA-N
