filename,mol_index,smiles,inchi,inchikey
TER-1E-3-methoxy-8-12-epoxygermacra-1-7-10-11-tetraen-6-one-CID_163408948.sdf,0,C=C1/C=C/[C@@H](OC)[C@H](C)CC(=O)c2c(C)coc2C1,"InChI=1S/C16H20O3/c1-10-5-6-14(18-4)11(2)8-13(17)16-12(3)9-19-15(16)7-10/h5-6,9,11,14H,1,7-8H2,2-4H3/b6-5+/t11-,14-/m1/s1",KYVMPRMAGALGDM-VYBLIETJSA-N
TER-8-hydroxyisogermafurenolide_CID_14038425.sdf,0,C=C[C@]1(C)C[C@]2(O)OC(=O)C(C)=C2C[C@H]1C(=C)C,"InChI=1S/C15H20O3/c1-6-14(5)8-15(17)12(7-11(14)9(2)3)10(4)13(16)18-15/h6,11,17H,1-2,7-8H2,3-5H3/t11-,14+,15-/m0/s1",SZSKOUUYIBMAJD-GLQYFDAESA-N
TER-9-methoxymyrrhone_CID_134715235.sdf,0,COc1c(C)c2c(c3c(C)coc13)C[C@@H](C)CC2=O,"InChI=1S/C16H18O3/c1-8-5-11-13-9(2)7-19-16(13)15(18-4)10(3)14(11)12(17)6-8/h7-8H,5-6H2,1-4H3/t8-/m1/s1",YRLDTAQTJKXXFC-MRVPVSSYSA-N
TER-a-bisabolene_CID_86597.sdf,0,CC(C)=CCC=C(C)[C@@H]1CC=C(C)CC1,"InChI=1S/C15H24/c1-12(2)6-5-7-14(4)15-10-8-13(3)9-11-15/h6-8,15H,5,9-11H2,1-4H3/t15-/m1/s1",YHBUQBJHSRGZNF-OAHLLOKOSA-N
TER-a-cubebene_CID_442359.sdf,0,CC1=CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C,"InChI=1S/C15H24/c1-9(2)12-6-5-11(4)15-8-7-10(3)13(15)14(12)15/h7,9,11-14H,5-6,8H2,1-4H3/t11-,12+,13-,14-,15+/m1/s1",XUEHVOLRMXNRKQ-KHMAMNHCSA-N
TER-a-santalene_CID_94164.sdf,0,CC(C)=CCC[C@@]1(C)[C@H]2C[C@@H]3[C@H](C2)[C@@]31C,"InChI=1S/C15H24/c1-10(2)6-5-7-14(3)11-8-12-13(9-11)15(12,14)4/h6,11-13H,5,7-9H2,1-4H3/t11-,12+,13-,14-,15+/m0/s1",KWFJIXPIFLVMPM-AIEDFZFUSA-N
TER-abietic-acid_CID_10569.sdf,0,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,"InChI=1S/C20H30O2/c1-13(2)14-6-8-16-15(12-14)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h7,12-13,16-17H,5-6,8-11H2,1-4H3,(H,21,22)/t16-,17+,19+,20+/m0/s1",RSWGJHLUYNHPMX-ONCXSQPRSA-N
TER-agarsenone_CID_71745332.sdf,0,Cc1coc2c1C1=C(C(=O)C[C@H](C)C1)[C@@H](C)C2,"InChI=1S/C15H18O2/c1-8-4-11-14(12(16)5-8)9(2)6-13-15(11)10(3)7-17-13/h7-9H,4-6H2,1-3H3/t8-,9+/m1/s1",ZYFISEHWAGWCRY-BDAKNGLRSA-N
TER-alismol_CID_15934381.sdf,0,C=C1CCC(C(C)C)=C[C@@H]2[C@@H]1CC[C@@]2(C)O,"InChI=1S/C15H24O/c1-10(2)12-6-5-11(3)13-7-8-15(4,16)14(13)9-12/h9-10,13-14,16H,3,5-8H2,1-2,4H3/t13-,14-,15-/m1/s1",BUPJOLXWQXEJSQ-RBSFLKMASA-N
TER-Atractylenolide_CID_155948.sdf,0,C=C1CCC[C@]2(C)C[C@]3(O)OC(=O)C(C)=C3C[C@@H]12,"InChI=1S/C15H20O3/c1-9-5-4-6-14(3)8-15(17)12(7-11(9)14)10(2)13(16)18-15/h11,17H,1,4-8H2,2-3H3/t11-,14+,15-/m0/s1",FBMORZZOJSDNRQ-GLQYFDAESA-N
TER-b-bisabolene_CID_10104370.sdf,0,C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1,"InChI=1S/C15H24/c1-12(2)6-5-7-14(4)15-10-8-13(3)9-11-15/h6,8,15H,4-5,7,9-11H2,1-3H3/t15-/m1/s1",XZRVRYFILCSYSP-OAHLLOKOSA-N
TER-b-elemene_CID_10583.sdf,0,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,"InChI=1S/C15H24/c1-7-15(6)9-8-13(11(2)3)10-14(15)12(4)5/h7,13-14H,1-2,4,8-10H2,3,5-6H3/t13-,14+,15-/m1/s1",OPFTUNCRGUEPRZ-QLFBSQMISA-N
TER-b-selinene_CID_442393.sdf,0,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,"InChI=1S/C15H24/c1-11(2)13-7-9-15(4)8-5-6-12(3)14(15)10-13/h13-14H,1,3,5-10H2,2,4H3/t13-,14+,15-/m1/s1",YOVSPTNQHMDJAG-QLFBSQMISA-N
TER-cadinol_CID_160799.sdf,0,CC1=C[C@@H]2[C@@H](CC1)[C@@](C)(O)CC[C@H]2C(C)C,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14+,15-/m0/s1",LHYHMMRYTDARSZ-XQLPTFJDSA-N
